ALBACETE	HELLÍN	HELLIN	2400	AUTOVIA_A-30_KM._322,5	D	-1.596722	38.46425	1.239	0	0	1.359	0	1.159	1.229	0	0	0	0	0	0	0	0	0	0	GALP	P	dm	L-D:_06:00-22:00	Sin_datos
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_TORREUCHEA_KM._1	D	-1.636389	38.495972	1.239	0	0	1.349	0	1.179	1.279	0.899	0	0	0	0	0	0.729	0	0	0	HELLIN_GAS_S.L.	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_JAEN_KM._47	D	-1.714556	38.502889	1.249	0	0	1.359	0	1.179	1.229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_08:00-21:00	L-D:_08:00-21:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N-301_KM._316	I	-1.703056	38.524444	1.229	0	0	1.349	0	1.179	1.229	0	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_MURCIA_KM._33	I	-1.687833	38.506806	1.249	0	0	1.359	0	1.179	1.229	0	0	0	0	0	0	0	0	0	0	PETRONOR	P	OM	L-D:_06:00-23:00	L:_06:00-23:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	POLIGONO_SAN_RAFAEL_3ª_FASE,_SN	N	-1.705389	38.545111	0	0	0	0	0	1.194	0	0	0	0	0	0	0	0	0	0	0	IDS	P	OM	L-D:_24H	L-D:_24H_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_A-30_KM._328,2	I	-1.571667	38.417306	1.299	0	0	1.424	0	1.15	1.21	0	0	0	0	0	0	0	0	0	0	CEPSA	P	OM	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	AVENIDA_LIBERTAD,_111	D	-1.700417	38.517306	1.087	0	0	0	0	0.987	0	0	0	0	0	0	0	0	0	0	0	PLENOIL	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_CM_412_KM._273	D	-1.694889	38.532389	1.108	0	0	0	0	1.008	0	0	0	0	0	0	0	0	0	0	0	PETROGAS	P	dm	L-D:_06:30-22:00	L-D:_06:30-22:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_POZOHONDO_KM._0,900	I	-1.706972	38.528306	1.199	0	0	0	0	1.129	0	0	0	0	0	0	0	0	0	0	0	CARBURANTES_GARCIA_LOZANO	P	dm	L-D:_06:00-22:00	L-D:_06:00-22:00_(A)
ALBACETE	HELLÍN	HELLIN	2400	CARRETERA_N_301-A_KM._S/N	D	-1.677694	38.502528	1.127	0	0	0	0	1.017	0	0	0	0	0	0	0	0	0	0	0	MULTSER-OIL	P	dm	L-D:_24H	L-D:_24H_(A)
ALBACETE	HELLÍN	ISSO	2420	CARRETERA_DE_HELLIN_KM._104	D	-1.741111	38.491861	1.249	0	0	1.359	0	1.179	1.229	0.846	0	0	0	0	0	0	0	0	0	REPSOL	P	OM	L-D:_06:00-23:00	L-D:_06:00-23:00_(A)
ALBACETE	HOYA-GONZALO	HOYA-GONZALO	2696	AUTOVIA_A-31_KM._103,150	D	-1.583389	38.921833	1.249	0	0	1.373	0	1.169	1.239	0	0	0	0	0	0	0	0	0	0	REPSOL	P	dm	L-D:_07:00-23:00	L-D:_07:00-23:00_(A)
ALBACETE	LETUR	LETUR	2434	CARRETERA_A_45_KM._39,8	D	-2.111056	38.356556	1.225	0	0	1.307	0	1.147	0	0.785	0	0	0	0	0	0	0	0	0	E.S._SIERRA_DEL_SEGURA	P	dm	L-D:_07:30-21:00	L-D:_07:30-21:00_(A)
ALBACETE	LEZUZA	LEZUZA	2160	PASEO_LIBERTAD,_62	D	-2.354861	38.948472	1.209	0	0	0	0	1.119	0	0	0	0	0	0	0	0	0	0	0	E.S._VIRGEN_DE_LA_CRUZ	P	dm	L-D:_7:00-20:30	L-D:_7:00-20:30_(A)
